date,GSPC,lag_GSPC_1,lead_GSPC_1,rfr,lag_rfr_1,lag_date_1,lead_date_1
1987-07-06,304.9200134277344,305.6300048828125,307.3999938964844,5.670000076293945,5.659999847412109,1987-07-02,1987-07-07
1987-07-07,307.3999938964844,304.9200134277344,308.2900085449219,5.599999904632568,5.670000076293945,1987-07-06,1987-07-08
1987-07-08,308.2900085449219,307.3999938964844,307.5199890136719,5.570000171661377,5.599999904632568,1987-07-07,1987-07-09
1987-07-09,307.5199890136719,308.2900085449219,308.3699951171875,5.610000133514404,5.570000171661377,1987-07-08,1987-07-10
1987-07-10,308.3699951171875,307.5199890136719,307.6300048828125,5.590000152587891,5.610000133514404,1987-07-09,1987-07-13
1987-07-13,307.6300048828125,308.3699951171875,310.6799926757812,5.610000133514404,5.590000152587891,1987-07-10,1987-07-14
1987-07-14,310.6799926757812,307.6300048828125,310.4200134277344,5.550000190734863,5.610000133514404,1987-07-13,1987-07-15
1987-07-15,310.4200134277344,310.6799926757812,312.7000122070312,5.579999923706055,5.550000190734863,1987-07-14,1987-07-16
1987-07-16,312.7000122070312,310.4200134277344,314.5899963378906,5.579999923706055,5.579999923706055,1987-07-15,1987-07-17
1987-07-17,314.5899963378906,312.7000122070312,311.3900146484375,5.559999942779541,5.579999923706055,1987-07-16,1987-07-20
1987-07-20,311.3900146484375,314.5899963378906,308.5499877929688,5.550000190734863,5.559999942779541,1987-07-17,1987-07-21
1987-07-21,308.5499877929688,311.3900146484375,308.4700012207031,5.690000057220459,5.550000190734863,1987-07-20,1987-07-22
1987-07-22,308.4700012207031,308.5499877929688,307.8099975585938,5.659999847412109,5.690000057220459,1987-07-21,1987-07-23
1987-07-23,307.8099975585938,308.4700012207031,309.2699890136719,5.670000076293945,5.659999847412109,1987-07-22,1987-07-24
1987-07-24,309.2699890136719,307.8099975585938,310.6499938964844,5.75,5.670000076293945,1987-07-23,1987-07-27
1987-07-27,310.6499938964844,309.2699890136719,312.3299865722656,5.809999942779541,5.75,1987-07-24,1987-07-28
1987-07-28,312.3299865722656,310.6499938964844,315.6499938964844,5.860000133514404,5.809999942779541,1987-07-27,1987-07-29
1987-07-29,315.6499938964844,312.3299865722656,318.0499877929688,5.880000114440918,5.860000133514404,1987-07-28,1987-07-30
1987-07-30,318.0499877929688,315.6499938964844,318.6600036621094,6.070000171661377,5.880000114440918,1987-07-29,1987-07-31
1987-07-31,318.6600036621094,318.0499877929688,317.5700073242188,6.070000171661377,6.070000171661377,1987-07-30,1987-08-03
1987-08-03,317.5700073242188,318.6600036621094,316.2300109863281,6.050000190734863,6.070000171661377,1987-07-31,1987-08-04
1987-08-04,316.2300109863281,317.5700073242188,318.4500122070312,5.849999904632568,6.050000190734863,1987-08-03,1987-08-05
1987-08-05,318.4500122070312,316.2300109863281,322.0899963378906,5.849999904632568,5.849999904632568,1987-08-04,1987-08-06
1987-08-06,322.0899963378906,318.4500122070312,323.0,5.739999771118164,5.849999904632568,1987-08-05,1987-08-07
1987-08-07,323.0,322.0899963378906,328.0,5.849999904632568,5.739999771118164,1987-08-06,1987-08-10
1987-08-10,328.0,323.0,333.3299865722656,5.909999847412109,5.849999904632568,1987-08-07,1987-08-11
1987-08-11,333.3299865722656,328.0,332.3900146484375,5.940000057220459,5.909999847412109,1987-08-10,1987-08-12
1987-08-12,332.3900146484375,333.3299865722656,334.6499938964844,5.949999809265137,5.940000057220459,1987-08-11,1987-08-13
1987-08-13,334.6499938964844,332.3900146484375,333.989990234375,5.960000038146973,5.949999809265137,1987-08-12,1987-08-14
1987-08-14,333.989990234375,334.6499938964844,334.1099853515625,5.960000038146973,5.960000038146973,1987-08-13,1987-08-17
1987-08-17,334.1099853515625,333.989990234375,329.25,5.980000019073486,5.960000038146973,1987-08-14,1987-08-18
1987-08-18,329.25,334.1099853515625,329.8299865722656,6.019999980926514,5.980000019073486,1987-08-17,1987-08-19
1987-08-19,329.8299865722656,329.25,334.8399963378906,6.039999961853027,6.019999980926514,1987-08-18,1987-08-20
1987-08-20,334.8399963378906,329.8299865722656,335.8999938964844,6.110000133514404,6.039999961853027,1987-08-19,1987-08-21
1987-08-21,335.8999938964844,334.8399963378906,333.3299865722656,6.099999904632568,6.110000133514404,1987-08-20,1987-08-24
1987-08-24,333.3299865722656,335.8999938964844,336.7699890136719,6.170000076293945,6.099999904632568,1987-08-21,1987-08-25
1987-08-25,336.7699890136719,333.3299865722656,334.5700073242188,6.179999828338623,6.170000076293945,1987-08-24,1987-08-26
1987-08-26,334.5700073242188,336.7699890136719,331.3800048828125,6.25,6.179999828338623,1987-08-25,1987-08-27
1987-08-27,331.3800048828125,334.5700073242188,327.0400085449219,6.289999961853027,6.25,1987-08-26,1987-08-28
1987-08-28,327.0400085449219,331.3800048828125,329.7999877929688,6.309999942779541,6.289999961853027,1987-08-27,1987-08-31
1987-08-31,329.7999877929688,327.0400085449219,323.3999938964844,6.25,6.309999942779541,1987-08-28,1987-09-01
1987-09-01,323.3999938964844,329.7999877929688,321.6799926757812,6.119999885559082,6.25,1987-08-31,1987-09-02
1987-09-02,321.6799926757812,323.3999938964844,320.2099914550781,6.090000152587891,6.119999885559082,1987-09-01,1987-09-03
1987-09-03,320.2099914550781,321.6799926757812,316.7000122070312,6.190000057220459,6.090000152587891,1987-09-02,1987-09-04
1987-09-04,316.7000122070312,320.2099914550781,313.5599975585938,6.380000114440918,6.190000057220459,1987-09-03,1987-09-08
1987-09-08,313.5599975585938,316.7000122070312,313.9200134277344,6.440000057220459,6.380000114440918,1987-09-04,1987-09-09
1987-09-09,313.9200134277344,313.5599975585938,317.1300048828125,6.429999828338623,6.440000057220459,1987-09-08,1987-09-10
1987-09-10,317.1300048828125,313.9200134277344,321.9800109863281,6.329999923706055,6.429999828338623,1987-09-09,1987-09-11
1987-09-11,321.9800109863281,317.1300048828125,323.0799865722656,6.349999904632568,6.329999923706055,1987-09-10,1987-09-14
1987-09-14,323.0799865722656,321.9800109863281,317.739990234375,6.340000152587891,6.349999904632568,1987-09-11,1987-09-15
1987-09-15,317.739990234375,323.0799865722656,314.8599853515625,6.340000152587891,6.340000152587891,1987-09-14,1987-09-16
1987-09-16,314.8599853515625,317.739990234375,314.9299926757812,6.340000152587891,6.340000152587891,1987-09-15,1987-09-17
1987-09-17,314.9299926757812,314.8599853515625,314.8599853515625,6.380000114440918,6.340000152587891,1987-09-16,1987-09-18
1987-09-18,314.8599853515625,314.9299926757812,310.5400085449219,6.420000076293945,6.380000114440918,1987-09-17,1987-09-21
1987-09-21,310.5400085449219,314.8599853515625,319.5,6.510000228881836,6.420000076293945,1987-09-18,1987-09-22
1987-09-22,319.5,310.5400085449219,321.1900024414062,6.489999771118164,6.510000228881836,1987-09-21,1987-09-23
1987-09-23,321.1900024414062,319.5,319.7200012207031,6.46999979019165,6.489999771118164,1987-09-22,1987-09-24
1987-09-24,319.7200012207031,321.1900024414062,320.1600036621094,6.409999847412109,6.46999979019165,1987-09-23,1987-09-25
1987-09-25,320.1600036621094,319.7200012207031,323.2000122070312,6.5,6.409999847412109,1987-09-24,1987-09-28
1987-09-28,323.2000122070312,320.1600036621094,321.6900024414062,6.53000020980835,6.5,1987-09-25,1987-09-29
1987-09-29,321.6900024414062,323.2000122070312,321.8299865722656,6.690000057220459,6.53000020980835,1987-09-28,1987-09-30
1987-09-30,321.8299865722656,321.6900024414062,327.3299865722656,6.610000133514404,6.690000057220459,1987-09-29,1987-10-01
1987-10-01,327.3299865722656,321.8299865722656,328.0700073242188,6.630000114440918,6.610000133514404,1987-09-30,1987-10-02
1987-10-02,328.0700073242188,327.3299865722656,328.0799865722656,6.659999847412109,6.630000114440918,1987-10-01,1987-10-05
1987-10-05,328.0799865722656,328.0700073242188,319.2200012207031,6.679999828338623,6.659999847412109,1987-10-02,1987-10-06
1987-10-06,319.2200012207031,328.0799865722656,318.5400085449219,6.550000190734863,6.679999828338623,1987-10-05,1987-10-07
1987-10-07,318.5400085449219,319.2200012207031,314.1600036621094,6.559999942779541,6.550000190734863,1987-10-06,1987-10-08
1987-10-08,314.1600036621094,318.5400085449219,311.0700073242188,6.690000057220459,6.559999942779541,1987-10-07,1987-10-09
1987-10-09,311.0700073242188,314.1600036621094,314.5199890136719,6.75,6.690000057220459,1987-10-08,1987-10-13
1987-10-13,314.5199890136719,311.0700073242188,305.2300109863281,6.739999771118164,6.75,1987-10-09,1987-10-14
1987-10-14,305.2300109863281,314.5199890136719,298.0799865722656,7.190000057220459,6.739999771118164,1987-10-13,1987-10-15
1987-10-15,298.0799865722656,305.2300109863281,282.7000122070312,7.070000171661377,7.190000057220459,1987-10-14,1987-10-16
1987-10-16,282.7000122070312,298.0799865722656,224.8399963378906,6.929999828338623,7.070000171661377,1987-10-15,1987-10-19
1987-10-19,224.8399963378906,282.7000122070312,236.8300018310547,6.389999866485596,6.929999828338623,1987-10-16,1987-10-20
1987-10-20,236.8300018310547,224.8399963378906,258.3800048828125,5.860000133514404,6.389999866485596,1987-10-19,1987-10-21
1987-10-21,258.3800048828125,236.8300018310547,248.25,5.599999904632568,5.860000133514404,1987-10-20,1987-10-22
1987-10-22,248.25,258.3800048828125,248.2200012207031,5.360000133514404,5.599999904632568,1987-10-21,1987-10-23
1987-10-23,248.2200012207031,248.25,227.6699981689453,5.289999961853027,5.360000133514404,1987-10-22,1987-10-26
1987-10-26,227.6699981689453,248.2200012207031,233.1900024414062,5.21999979019165,5.289999961853027,1987-10-23,1987-10-27
1987-10-27,233.1900024414062,227.6699981689453,233.2799987792969,5.230000019073486,5.21999979019165,1987-10-26,1987-10-28
1987-10-28,233.2799987792969,233.1900024414062,244.7700042724609,5.099999904632568,5.230000019073486,1987-10-27,1987-10-29
1987-10-29,244.7700042724609,233.2799987792969,251.7899932861328,5.03000020980835,5.099999904632568,1987-10-28,1987-10-30
1987-10-30,251.7899932861328,244.7700042724609,255.75,5.269999980926514,5.03000020980835,1987-10-29,1987-11-02
1987-11-02,255.75,251.7899932861328,250.8200073242188,5.619999885559082,5.269999980926514,1987-10-30,1987-11-03
1987-11-03,250.8200073242188,255.75,248.9600067138672,5.630000114440918,5.619999885559082,1987-11-02,1987-11-04
1987-11-04,248.9600067138672,250.8200073242188,254.4799957275391,5.539999961853027,5.630000114440918,1987-11-03,1987-11-05
1987-11-05,254.4799957275391,248.9600067138672,250.4100036621094,5.579999923706055,5.539999961853027,1987-11-04,1987-11-06
1987-11-06,250.4100036621094,254.4799957275391,243.1699981689453,5.730000019073486,5.579999923706055,1987-11-05,1987-11-09
1987-11-09,243.1699981689453,250.4100036621094,239.0,5.699999809265137,5.730000019073486,1987-11-06,1987-11-10
1987-11-10,239.0,243.1699981689453,248.5200042724609,5.670000076293945,5.699999809265137,1987-11-09,1987-11-12
1987-11-12,248.5200042724609,239.0,245.6399993896484,5.829999923706055,5.670000076293945,1987-11-10,1987-11-13
1987-11-13,245.6399993896484,248.5200042724609,246.7599945068359,5.909999847412109,5.829999923706055,1987-11-12,1987-11-16
1987-11-16,246.7599945068359,245.6399993896484,243.0399932861328,5.869999885559082,5.909999847412109,1987-11-13,1987-11-17
1987-11-17,243.0399932861328,246.7599945068359,245.5500030517578,5.880000114440918,5.869999885559082,1987-11-16,1987-11-18
1987-11-18,245.5500030517578,243.0399932861328,240.0500030517578,5.769999980926514,5.880000114440918,1987-11-17,1987-11-19
1987-11-19,240.0500030517578,245.5500030517578,242.0,5.659999847412109,5.769999980926514,1987-11-18,1987-11-20
1987-11-20,242.0,240.0500030517578,242.9900054931641,5.71999979019165,5.659999847412109,1987-11-19,1987-11-23
1987-11-23,242.9900054931641,242.0,246.3899993896484,5.78000020980835,5.71999979019165,1987-11-20,1987-11-24
1987-11-24,246.3899993896484,242.9900054931641,244.1000061035156,5.769999980926514,5.78000020980835,1987-11-23,1987-11-25
1987-11-25,244.1000061035156,246.3899993896484,240.3399963378906,5.699999809265137,5.769999980926514,1987-11-24,1987-11-27
1987-11-27,240.3399963378906,244.1000061035156,230.3000030517578,5.630000114440918,5.699999809265137,1987-11-25,1987-11-30
1987-11-30,230.3000030517578,240.3399963378906,232.0,5.210000038146973,5.630000114440918,1987-11-27,1987-12-01
1987-12-01,232.0,230.3000030517578,233.4499969482422,5.550000190734863,5.210000038146973,1987-11-30,1987-12-02
1987-12-02,233.4499969482422,232.0,225.2100067138672,5.489999771118164,5.550000190734863,1987-12-01,1987-12-03
1987-12-03,225.2100067138672,233.4499969482422,223.9199981689453,5.360000133514404,5.489999771118164,1987-12-02,1987-12-04
1987-12-04,223.9199981689453,225.2100067138672,228.7599945068359,5.429999828338623,5.360000133514404,1987-12-03,1987-12-07
1987-12-07,228.7599945068359,223.9199981689453,234.9100036621094,5.820000171661377,5.429999828338623,1987-12-04,1987-12-08
1987-12-08,234.9100036621094,228.7599945068359,238.8899993896484,5.860000133514404,5.820000171661377,1987-12-07,1987-12-09
1987-12-09,238.8899993896484,234.9100036621094,233.5700073242188,5.829999923706055,5.860000133514404,1987-12-08,1987-12-10
1987-12-10,233.5700073242188,238.8899993896484,235.3200073242188,5.920000076293945,5.829999923706055,1987-12-09,1987-12-11
1987-12-11,235.3200073242188,233.5700073242188,242.1900024414062,5.860000133514404,5.920000076293945,1987-12-10,1987-12-14
1987-12-14,242.1900024414062,235.3200073242188,242.8099975585938,5.849999904632568,5.860000133514404,1987-12-11,1987-12-15
1987-12-15,242.8099975585938,242.1900024414062,248.0800018310547,5.929999828338623,5.849999904632568,1987-12-14,1987-12-16
1987-12-16,248.0800018310547,242.8099975585938,242.9799957275391,5.940000057220459,5.929999828338623,1987-12-15,1987-12-17
1987-12-17,242.9799957275391,248.0800018310547,249.1600036621094,5.929999828338623,5.940000057220459,1987-12-16,1987-12-18
1987-12-18,249.1600036621094,242.9799957275391,249.5399932861328,5.869999885559082,5.929999828338623,1987-12-17,1987-12-21
1987-12-21,249.5399932861328,249.1600036621094,249.9499969482422,5.869999885559082,5.869999885559082,1987-12-18,1987-12-22
1987-12-22,249.9499969482422,249.5399932861328,253.1600036621094,5.929999828338623,5.869999885559082,1987-12-21,1987-12-23
1987-12-23,253.1600036621094,249.9499969482422,252.0299987792969,5.78000020980835,5.929999828338623,1987-12-22,1987-12-24
1987-12-24,252.0299987792969,253.1600036621094,245.5700073242188,5.739999771118164,5.78000020980835,1987-12-23,1987-12-28
1987-12-28,245.5700073242188,252.0299987792969,244.5899963378906,5.699999809265137,5.739999771118164,1987-12-24,1987-12-29
1987-12-29,244.5899963378906,245.5700073242188,247.8600006103516,5.840000152587891,5.699999809265137,1987-12-28,1987-12-30
1987-12-30,247.8600006103516,244.5899963378906,247.0800018310547,5.710000038146973,5.840000152587891,1987-12-29,1987-12-31
1987-12-31,247.0800018310547,247.8600006103516,255.9400024414062,5.679999828338623,5.710000038146973,1987-12-30,1988-01-04
1988-01-04,255.9400024414062,247.0800018310547,258.6300048828125,5.880000114440918,5.679999828338623,1987-12-31,1988-01-05
1988-01-05,258.6300048828125,255.9400024414062,258.8900146484375,5.929999828338623,5.880000114440918,1988-01-04,1988-01-06
1988-01-06,258.8900146484375,258.6300048828125,261.0700073242188,5.840000152587891,5.929999828338623,1988-01-05,1988-01-07
1988-01-07,261.0700073242188,258.8900146484375,243.3999938964844,5.78000020980835,5.840000152587891,1988-01-06,1988-01-08
1988-01-08,243.3999938964844,261.0700073242188,247.4900054931641,5.869999885559082,5.78000020980835,1988-01-07,1988-01-11
1988-01-11,247.4900054931641,243.3999938964844,245.4199981689453,5.690000057220459,5.869999885559082,1988-01-08,1988-01-12
1988-01-12,245.4199981689453,247.4900054931641,245.8099975585938,5.809999942779541,5.690000057220459,1988-01-11,1988-01-13
1988-01-13,245.8099975585938,245.4199981689453,245.8800048828125,5.789999961853027,5.809999942779541,1988-01-12,1988-01-14
1988-01-14,245.8800048828125,245.8099975585938,252.0500030517578,5.880000114440918,5.789999961853027,1988-01-13,1988-01-15
1988-01-15,252.0500030517578,245.8800048828125,249.3200073242188,5.880000114440918,5.880000114440918,1988-01-14,1988-01-19
1988-01-19,249.3200073242188,252.0500030517578,242.6300048828125,5.960000038146973,5.880000114440918,1988-01-15,1988-01-20
1988-01-20,242.6300048828125,249.3200073242188,243.1399993896484,5.809999942779541,5.960000038146973,1988-01-19,1988-01-21
1988-01-21,243.1399993896484,242.6300048828125,246.5,5.820000171661377,5.809999942779541,1988-01-20,1988-01-22
1988-01-22,246.5,243.1399993896484,252.1699981689453,5.809999942779541,5.820000171661377,1988-01-21,1988-01-25
1988-01-25,252.1699981689453,246.5,249.5700073242188,5.829999923706055,5.809999942779541,1988-01-22,1988-01-26
1988-01-26,249.5700073242188,252.1699981689453,249.3800048828125,5.820000171661377,5.829999923706055,1988-01-25,1988-01-27
1988-01-27,249.3800048828125,249.5700073242188,253.2899932861328,5.739999771118164,5.820000171661377,1988-01-26,1988-01-28
1988-01-28,253.2899932861328,249.3800048828125,257.0700073242188,5.679999828338623,5.739999771118164,1988-01-27,1988-01-29
1988-01-29,257.0700073242188,253.2899932861328,255.0399932861328,5.639999866485596,5.679999828338623,1988-01-28,1988-02-01
1988-02-01,255.0399932861328,257.0700073242188,255.5700073242188,5.659999847412109,5.639999866485596,1988-01-29,1988-02-02
1988-02-02,255.5700073242188,255.0399932861328,252.2100067138672,5.710000038146973,5.659999847412109,1988-02-01,1988-02-03
1988-02-03,252.2100067138672,255.5700073242188,252.2100067138672,5.710000038146973,5.710000038146973,1988-02-02,1988-02-04
1988-02-04,252.2100067138672,252.2100067138672,250.9600067138672,5.650000095367432,5.710000038146973,1988-02-03,1988-02-05
1988-02-05,250.9600067138672,252.2100067138672,249.1000061035156,5.639999866485596,5.650000095367432,1988-02-04,1988-02-08
1988-02-08,249.1000061035156,250.9600067138672,251.7200012207031,5.639999866485596,5.639999866485596,1988-02-05,1988-02-09
1988-02-09,251.7200012207031,249.1000061035156,256.6600036621094,5.599999904632568,5.639999866485596,1988-02-08,1988-02-10
1988-02-10,256.6600036621094,251.7200012207031,255.9499969482422,5.610000133514404,5.599999904632568,1988-02-09,1988-02-11
1988-02-11,255.9499969482422,256.6600036621094,257.6300048828125,5.630000114440918,5.610000133514404,1988-02-10,1988-02-12
1988-02-12,257.6300048828125,255.9499969482422,259.8299865722656,5.75,5.630000114440918,1988-02-11,1988-02-16
1988-02-16,259.8299865722656,257.6300048828125,259.2099914550781,5.75,5.75,1988-02-12,1988-02-17
1988-02-17,259.2099914550781,259.8299865722656,257.9100036621094,5.739999771118164,5.75,1988-02-16,1988-02-18
1988-02-18,257.9100036621094,259.2099914550781,261.6099853515625,5.690000057220459,5.739999771118164,1988-02-17,1988-02-19
1988-02-19,261.6099853515625,257.9100036621094,265.6400146484375,5.679999828338623,5.690000057220459,1988-02-18,1988-02-22
1988-02-22,265.6400146484375,261.6099853515625,265.0199890136719,5.659999847412109,5.679999828338623,1988-02-19,1988-02-23
1988-02-23,265.0199890136719,265.6400146484375,264.4299926757812,5.630000114440918,5.659999847412109,1988-02-22,1988-02-24
1988-02-24,264.4299926757812,265.0199890136719,261.5799865722656,5.619999885559082,5.630000114440918,1988-02-23,1988-02-25
1988-02-25,261.5799865722656,264.4299926757812,262.4599914550781,5.630000114440918,5.619999885559082,1988-02-24,1988-02-26
1988-02-26,262.4599914550781,261.5799865722656,267.8200073242188,5.590000152587891,5.630000114440918,1988-02-25,1988-02-29
1988-02-29,267.8200073242188,262.4599914550781,267.2200012207031,5.619999885559082,5.590000152587891,1988-02-26,1988-03-01
1988-03-01,267.2200012207031,267.8200073242188,267.9800109863281,5.619999885559082,5.619999885559082,1988-02-29,1988-03-02
1988-03-02,267.9800109863281,267.2200012207031,267.8800048828125,5.610000133514404,5.619999885559082,1988-03-01,1988-03-03
1988-03-03,267.8800048828125,267.9800109863281,267.2999877929688,5.599999904632568,5.610000133514404,1988-03-02,1988-03-04
1988-03-04,267.2999877929688,267.8800048828125,267.3800048828125,5.710000038146973,5.599999904632568,1988-03-03,1988-03-07
1988-03-07,267.3800048828125,267.2999877929688,269.4299926757812,5.71999979019165,5.710000038146973,1988-03-04,1988-03-08
1988-03-08,269.4299926757812,267.3800048828125,269.0599975585938,5.739999771118164,5.71999979019165,1988-03-07,1988-03-09
1988-03-09,269.0599975585938,269.4299926757812,263.8399963378906,5.730000019073486,5.739999771118164,1988-03-08,1988-03-10
1988-03-10,263.8399963378906,269.0599975585938,264.9400024414062,5.75,5.730000019073486,1988-03-09,1988-03-11
1988-03-11,264.9400024414062,263.8399963378906,266.3699951171875,5.730000019073486,5.75,1988-03-10,1988-03-14
1988-03-14,266.3699951171875,264.9400024414062,266.1300048828125,5.699999809265137,5.730000019073486,1988-03-11,1988-03-15
1988-03-15,266.1300048828125,266.3699951171875,268.6499938964844,5.610000133514404,5.699999809265137,1988-03-14,1988-03-16
1988-03-16,268.6499938964844,266.1300048828125,271.2200012207031,5.610000133514404,5.610000133514404,1988-03-15,1988-03-17
1988-03-17,271.2200012207031,268.6499938964844,271.1199951171875,5.599999904632568,5.610000133514404,1988-03-16,1988-03-18
1988-03-18,271.1199951171875,271.2200012207031,268.739990234375,5.659999847412109,5.599999904632568,1988-03-17,1988-03-21
1988-03-21,268.739990234375,271.1199951171875,268.8399963378906,5.739999771118164,5.659999847412109,1988-03-18,1988-03-22
1988-03-22,268.8399963378906,268.739990234375,268.9100036621094,5.78000020980835,5.739999771118164,1988-03-21,1988-03-23
1988-03-23,268.9100036621094,268.8399963378906,263.3500061035156,5.829999923706055,5.78000020980835,1988-03-22,1988-03-24
1988-03-24,263.3500061035156,268.9100036621094,258.510009765625,5.789999961853027,5.829999923706055,1988-03-23,1988-03-25
1988-03-25,258.510009765625,263.3500061035156,258.0599975585938,5.699999809265137,5.789999961853027,1988-03-24,1988-03-28
1988-03-28,258.0599975585938,258.510009765625,260.0700073242188,5.739999771118164,5.699999809265137,1988-03-25,1988-03-29
1988-03-29,260.0700073242188,258.0599975585938,258.0700073242188,5.739999771118164,5.739999771118164,1988-03-28,1988-03-30
1988-03-30,258.0700073242188,260.0700073242188,258.8900146484375,5.75,5.739999771118164,1988-03-29,1988-03-31
1988-03-31,258.8900146484375,258.0700073242188,256.0899963378906,5.710000038146973,5.75,1988-03-30,1988-04-04
1988-04-04,256.0899963378906,258.8900146484375,258.510009765625,5.849999904632568,5.710000038146973,1988-03-31,1988-04-05
1988-04-05,258.510009765625,256.0899963378906,265.489990234375,6.0,5.849999904632568,1988-04-04,1988-04-06
1988-04-06,265.489990234375,258.510009765625,266.1600036621094,6.050000190734863,6.0,1988-04-05,1988-04-07
1988-04-07,266.1600036621094,265.489990234375,269.4299926757812,6.050000190734863,6.050000190734863,1988-04-06,1988-04-08
1988-04-08,269.4299926757812,266.1600036621094,270.1600036621094,6.019999980926514,6.050000190734863,1988-04-07,1988-04-11
1988-04-11,270.1600036621094,269.4299926757812,271.3699951171875,6.039999961853027,6.019999980926514,1988-04-08,1988-04-12
1988-04-12,271.3699951171875,270.1600036621094,271.5799865722656,5.929999828338623,6.039999961853027,1988-04-11,1988-04-13
1988-04-13,271.5799865722656,271.3699951171875,259.75,5.860000133514404,5.929999828338623,1988-04-12,1988-04-14
1988-04-14,259.75,271.5799865722656,259.7699890136719,5.739999771118164,5.860000133514404,1988-04-13,1988-04-15
1988-04-15,259.7699890136719,259.75,259.2099914550781,5.880000114440918,5.739999771118164,1988-04-14,1988-04-18
1988-04-18,259.2099914550781,259.7699890136719,257.9200134277344,5.849999904632568,5.880000114440918,1988-04-15,1988-04-19
1988-04-19,257.9200134277344,259.2099914550781,256.1300048828125,5.809999942779541,5.849999904632568,1988-04-18,1988-04-20
1988-04-20,256.1300048828125,257.9200134277344,256.4200134277344,5.840000152587891,5.809999942779541,1988-04-19,1988-04-21
1988-04-21,256.4200134277344,256.1300048828125,260.1400146484375,5.829999923706055,5.840000152587891,1988-04-20,1988-04-22
1988-04-22,260.1400146484375,256.4200134277344,262.510009765625,5.829999923706055,5.829999923706055,1988-04-21,1988-04-25
1988-04-25,262.510009765625,260.1400146484375,263.9299926757812,5.849999904632568,5.829999923706055,1988-04-22,1988-04-26
1988-04-26,263.9299926757812,262.510009765625,263.7999877929688,5.900000095367432,5.849999904632568,1988-04-25,1988-04-27
1988-04-27,263.7999877929688,263.9299926757812,262.6099853515625,5.869999885559082,5.900000095367432,1988-04-26,1988-04-28
1988-04-28,262.6099853515625,263.7999877929688,261.3299865722656,5.960000038146973,5.869999885559082,1988-04-27,1988-04-29
1988-04-29,261.3299865722656,262.6099853515625,261.5599975585938,5.980000019073486,5.960000038146973,1988-04-28,1988-05-02
1988-05-02,261.5599975585938,261.3299865722656,263.0,6.079999923706055,5.980000019073486,1988-04-29,1988-05-03
1988-05-03,263.0,261.5599975585938,260.3200073242188,6.130000114440918,6.079999923706055,1988-05-02,1988-05-04
1988-05-04,260.3200073242188,263.0,258.7900085449219,6.139999866485596,6.130000114440918,1988-05-03,1988-05-05
1988-05-05,258.7900085449219,260.3200073242188,257.4800109863281,6.179999828338623,6.139999866485596,1988-05-04,1988-05-06
1988-05-06,257.4800109863281,258.7900085449219,256.5400085449219,6.289999961853027,6.179999828338623,1988-05-05,1988-05-09
1988-05-09,256.5400085449219,257.4800109863281,257.6199951171875,6.309999942779541,6.289999961853027,1988-05-06,1988-05-10
1988-05-10,257.6199951171875,256.5400085449219,253.3099975585938,6.340000152587891,6.309999942779541,1988-05-09,1988-05-11
1988-05-11,253.3099975585938,257.6199951171875,253.8500061035156,6.260000228881836,6.340000152587891,1988-05-10,1988-05-12
1988-05-12,253.8500061035156,253.3099975585938,256.7799987792969,6.210000038146973,6.260000228881836,1988-05-11,1988-05-13
1988-05-13,256.7799987792969,253.8500061035156,258.7099914550781,6.179999828338623,6.210000038146973,1988-05-12,1988-05-16
1988-05-16,258.7099914550781,256.7799987792969,255.3899993896484,6.199999809265137,6.179999828338623,1988-05-13,1988-05-17
1988-05-17,255.3899993896484,258.7099914550781,251.3500061035156,6.300000190734863,6.199999809265137,1988-05-16,1988-05-18
1988-05-18,251.3500061035156,255.3899993896484,252.5700073242188,6.210000038146973,6.300000190734863,1988-05-17,1988-05-19
1988-05-19,252.5700073242188,251.3500061035156,253.0200042724609,6.150000095367432,6.210000038146973,1988-05-18,1988-05-20
1988-05-20,253.0200042724609,252.5700073242188,250.8300018310547,6.239999771118164,6.150000095367432,1988-05-19,1988-05-23
1988-05-23,250.8300018310547,253.0200042724609,253.5099945068359,6.25,6.239999771118164,1988-05-20,1988-05-24
1988-05-24,253.5099945068359,250.8300018310547,253.7599945068359,6.309999942779541,6.25,1988-05-23,1988-05-25
1988-05-25,253.7599945068359,253.5099945068359,254.6300048828125,6.329999923706055,6.309999942779541,1988-05-24,1988-05-26
1988-05-26,254.6300048828125,253.7599945068359,253.4199981689453,6.420000076293945,6.329999923706055,1988-05-25,1988-05-27
1988-05-27,253.4199981689453,254.6300048828125,262.1600036621094,6.440000057220459,6.420000076293945,1988-05-26,1988-05-31
1988-05-31,262.1600036621094,253.4199981689453,266.6900024414062,6.429999828338623,6.440000057220459,1988-05-27,1988-06-01
1988-06-01,266.6900024414062,262.1600036621094,265.3299865722656,6.46999979019165,6.429999828338623,1988-05-31,1988-06-02
1988-06-02,265.3299865722656,266.6900024414062,266.4500122070312,6.440000057220459,6.46999979019165,1988-06-01,1988-06-03
1988-06-03,266.4500122070312,265.3299865722656,267.0499877929688,6.460000038146973,6.440000057220459,1988-06-02,1988-06-06
1988-06-06,267.0499877929688,266.4500122070312,265.1700134277344,6.460000038146973,6.460000038146973,1988-06-03,1988-06-07
1988-06-07,265.1700134277344,267.0499877929688,271.5199890136719,6.429999828338623,6.460000038146973,1988-06-06,1988-06-08
